1.400000	-4.466063	-8.334202	4.122594	4.402179	-12.287062	5.458584	3.811198	4.571099	8.668754	-10.188383	-3.604690	-1.347844	0.488020	4.469211	8.845644	-3.623568	8.188983	9.888828	3.291424	-8.329612
1.500000	0.016986	-8.006017	0.060201	4.331650	-9.300685	2.113300	10.702027	4.640052	-0.320820	-10.613762	3.106280	0.555572	0.740650	5.249497	7.788419	-0.075994	7.873929	7.709393	-10.072354	-2.826344
1.600000	0.929183	-6.555277	-2.053436	4.789282	-7.303878	-2.268311	10.299257	1.518160	-5.566230	-8.124024	-1.412048	2.594242	2.417698	6.273584	7.693909	2.166840	7.221037	-1.361414	-10.940285	1.145342
1.700000	1.541616	-5.378128	-3.197390	5.290146	-6.125685	-3.856374	7.848046	0.133071	-5.203103	-4.379807	-4.768371	-0.139708	4.281963	8.524877	6.808716	1.842506	4.683010	-6.844970	-6.032382	-2.977773
1.800000	3.055020	-3.978653	-3.657052	5.850745	-4.877114	-3.361447	5.848702	0.319610	-4.080990	-1.020655	-4.408488	-2.207669	2.625677	10.941657	4.042499	-0.489132	4.188897	-6.689927	0.861955	-4.034012
1.900000	4.864973	-3.379234	-3.184416	6.248933	-3.174020	-1.968234	4.900211	0.609328	-3.138222	1.327594	-3.180951	-1.633291	0.170864	11.318875	1.905866	-1.404430	5.355933	-3.199899	5.052833	0.045430
2.000000	3.264391	-4.308220	-2.785770	5.981963	-1.142969	-0.719781	4.842649	0.696395	-2.231631	2.785934	-1.730595	-0.168760	-0.238291	10.974756	1.270231	-1.286070	5.927594	1.665060	5.718020	3.476976
2.100000	0.488328	-4.196761	-3.317751	4.920491	1.167495	0.150599	5.126496	0.686255	-1.357147	3.582212	-0.110028	0.884726	1.013591	10.704866	0.491964	-0.826292	5.849335	5.971287	5.000202	2.818059
2.200000	-0.016207	-3.044829	-3.631217	3.202314	3.444423	1.208337	5.293532	0.612659	-0.539685	4.025971	1.455919	1.467848	2.805347	10.167866	-1.070824	0.136727	5.816074	8.507008	2.319860	0.680344
2.300000	0.611714	-2.087268	-3.008046	1.472419	5.066708	3.053847	4.771152	0.255244	0.246692	4.408494	2.844487	2.012844	4.510930	8.647175	-2.783483	1.476163	6.882600	8.097311	-1.695476	1.148548
2.400000	1.683252	-1.613448	-1.912442	0.386276	5.890261	5.160397	2.861541	-0.289592	0.986920	4.990539	4.129955	2.772006	5.687818	5.698123	-4.040418	1.877926	8.718354	4.340118	-4.154332	3.327634
2.500000	3.203293	-1.829713	-0.586542	0.203909	6.249765	6.106944	-0.143064	-0.060394	1.569510	5.921765	5.478241	3.428704	5.574455	1.810699	-4.457236	0.188354	9.435210	-0.076375	-3.991133	3.580433
2.600000	4.054799	-1.898376	0.820477	1.078931	6.711346	5.027288	-2.586524	1.210685	2.655646	7.201612	6.510898	2.868130	3.989920	-0.974834	-3.349150	-2.498918	9.003863	-1.031446	-2.286374	2.650529
2.700000	4.439741	-1.382336	1.894218	2.913111	7.195401	1.922009	-3.394877	1.792410	4.951069	8.856231	5.126182	0.677522	3.073397	-1.471600	-1.371968	-3.732249	8.189955	1.197541	-1.260523	2.489966
2.800000	4.876007	-0.629176	2.560212	5.108688	6.282146	-2.093942	-2.207935	0.708417	6.809697	9.536035	-0.015286	-0.183319	3.526717	-0.685156	0.267068	-3.023757	7.218950	3.456701	-1.522575	2.757958
2.900000	5.634224	0.164246	3.082359	6.712338	2.828559	-4.279053	0.142969	0.485568	7.319146	7.356788	-4.579906	1.714244	4.208154	0.184715	1.141053	-1.454361	6.620775	4.200701	-2.085130	3.054188
3.000000	6.726225	1.080128	3.602420	6.810760	-1.551783	-3.439739	0.706297	1.911671	7.838245	2.608841	-5.931534	2.310783	5.886692	0.505564	1.613763	0.286431	6.611781	3.513380	-2.419470	3.057857
3.100000	7.968920	2.433114	3.803396	5.219859	-4.082410	-0.710234	0.373536	2.962931	7.663230	-2.781547	-4.325273	-0.512403	6.746481	1.683872	1.768802	1.993085	6.833310	1.633708	-2.387323	2.447367
3.200000	8.965174	4.193936	2.768432	3.044414	-4.097453	1.454609	1.516939	3.924429	5.969918	-5.393336	0.433586	-1.717543	6.171789	4.221616	1.335048	3.166955	6.642830	-0.781079	-1.550290	1.430969
3.300000	9.532620	4.822941	0.229834	2.309394	-2.871514	2.101027	3.571917	4.893883	2.815249	-5.046032	3.566481	1.803580	6.255092	5.309248	0.741095	3.778178	5.859704	-2.455658	0.197146	1.362936
3.400000	9.912475	2.281941	-1.581101	3.286313	-0.993441	2.349949	5.455033	4.573944	-0.902385	-3.899214	2.723279	5.990569	6.849048	3.334676	0.345459	4.230286	4.824909	-2.947424	1.779822	3.301496
3.500000	8.559601	-2.677097	-0.617626	3.765929	1.229232	2.950829	6.515315	2.078223	-3.091874	-2.348134	0.512048	7.724003	6.830739	-0.584886	0.748773	4.742978	3.701726	-2.846146	2.242214	6.260460
3.600000	3.826783	-5.876236	1.100746	4.527572	3.049215	3.923888	6.032979	-1.241274	-2.332864	-1.200790	-0.494377	7.695942	5.355402	-3.630579	1.619076	5.689924	2.160784	-2.673926	1.647783	8.213832
3.700000	-1.402782	-5.226553	-0.477831	5.386954	5.312979	4.214838	3.670381	-2.932054	-0.101579	-0.481994	-0.388868	7.497294	2.832118	-4.847974	1.311035	6.783529	0.290495	-2.195782	0.544555	8.626744
3.800000	-3.366677	-1.262685	-2.091350	4.181330	7.991622	2.796890	0.807589	-2.537146	1.278140	0.536579	0.421556	7.532146	-0.073703	-4.479827	-0.622885	7.116321	-0.339246	-1.064840	-0.108063	8.586270
3.900000	-1.649892	2.273133	-0.739233	3.345248	9.123873	0.395723	-0.120023	-1.539877	1.754221	1.722815	1.790496	7.294388	-2.484744	-2.028106	-2.449380	6.636827	1.160507	-0.367949	0.183715	8.552494
4.000000	1.251530	3.009678	1.108031	3.932393	8.704059	-1.529134	1.290349	-0.475256	2.175557	3.020341	3.459689	5.991262	-3.301003	1.548101	-1.593485	6.261671	2.923455	-0.758734	0.648440	8.542226
4.100000	3.396770	1.918777	2.300889	5.233510	7.003157	-2.269261	3.359975	1.378035	2.784383	4.398907	4.695665	3.468294	-2.852909	3.620847	1.842534	6.380602	2.703828	-1.520582	0.742738	8.762516
4.200000	4.267243	0.196711	3.056458	6.700008	4.234159	-2.319143	4.467787	4.135602	3.530652	5.338948	4.442510	0.595609	-1.989004	3.677161	5.528582	5.653334	0.088991	-1.406250	0.334320	8.999776
4.300000	3.888048	-1.346292	3.338159	7.808133	0.818720	-1.974320	4.178473	7.115536	4.401068	4.791603	2.640584	-1.008997	-1.030030	3.116275	7.688973	2.855197	-2.274847	-0.042911	0.367205	9.036181
4.400000	1.893536	-2.128470	2.902520	8.181272	-2.000105	-0.676661	3.388316	9.374133	4.629510	2.197456	1.211867	-0.893349	-0.277827	3.051727	8.200068	-0.778393	-1.995161	0.759072	1.616489	9.153165
4.500000	-1.198076	-1.346734	2.016810	8.039111	-2.678429	1.253605	4.248723	10.390267	2.204831	-0.292584	1.507410	-0.103890	0.427359	3.590040	7.499959	-3.085284	0.369191	1.156305	3.090489	8.891925
4.600000	-3.516453	0.985653	2.427645	7.658024	-1.713208	2.437038	6.851398	8.929605	-2.590256	0.584332	2.175590	0.858128	1.247696	4.513224	5.907593	-3.573996	2.677645	3.011054	4.721575	7.116645
4.700000	-4.149950	2.210156	4.924126	6.569794	-1.375368	2.875285	8.971620	3.419125	-5.381921	2.619367	3.760152	1.513141	2.153936	5.424308	3.661804	-3.296280	3.291047	6.163675	5.782950	2.780800
4.800000	-3.021290	0.749595	6.708297	4.829151	-2.131871	2.771684	9.353423	-3.137445	-3.932482	0.917825	5.523235	2.416807	2.876018	5.779848	1.053832	-2.803291	2.249222	8.610984	3.938771	-2.194144
4.900000	-1.337546	-0.545809	6.856792	3.521442	-2.865125	2.096784	8.717128	-5.427758	1.273348	0.304023	5.870766	4.576369	3.268156	4.925011	-1.093170	-1.700903	0.824272	9.240957	0.310757	-3.437223
5.000000	-0.475715	-0.491754	6.764703	2.347185	-3.264072	1.024513	8.449677	-2.727533	4.668469	4.312025	6.402291	5.444767	2.684551	3.233543	-1.795903	-0.241725	0.556149	9.149080	-1.701338	-1.480117
5.100000	0.336848	0.257283	6.859644	0.883255	-3.165036	-0.424866	8.453944	2.131771	5.212680	7.923316	6.138712	3.094862	1.638542	2.467980	-1.315138	0.828989	1.620676	8.834720	-1.775485	1.043168
5.200000	1.530597	1.417962	6.890412	-0.753392	-2.103230	-1.693155	7.551164	7.724034	5.616183	7.888732	3.330814	0.476152	1.837550	2.626463	-0.516478	1.541529	3.320547	8.141132	-1.190428	2.800916
5.300000	3.168789	2.762204	6.234954	-1.922925	0.005805	-1.597240	5.670071	12.413114	5.054952	3.433398	0.813964	0.460718	2.470736	3.067957	0.229046	2.163076	5.137101	6.978540	-0.930192	3.826643
5.400000	5.362630	3.734649	4.389671	-2.121270	2.030504	0.078545	4.898852	13.925862	0.509701	0.279877	1.099036	1.323043	3.216750	3.470165	0.884159	2.887166	6.733274	5.079473	-1.105235	4.409470
5.500000	7.689817	3.235424	1.831652	-1.479816	2.947756	2.675434	6.479619	11.516763	-3.948143	3.105899	2.404785	2.299204	4.027320	3.690670	1.476030	3.809012	7.644045	2.229815	-1.190199	4.438234
5.600000	9.006322	1.016374	0.458559	-0.509007	3.172377	5.738332	8.577725	4.541544	-5.197834	5.379485	6.245603	2.627644	4.303692	3.812861	2.147465	4.871014	7.154566	-0.977651	-0.482110	4.132635
5.700000	8.757824	-1.344331	1.372788	0.598478	3.672929	8.473171	5.968021	-4.059300	-3.837915	2.071204	9.341473	3.201595	3.592494	4.190258	3.226933	5.691793	4.759428	-3.131890	0.668268	4.678668
5.800000	7.221760	-2.704097	3.293842	2.803641	5.044464	8.503303	-2.059402	-5.212334	-1.815353	-1.021031	9.377397	5.974498	1.790650	4.452187	4.892896	5.329156	1.067570	-3.422289	0.591356	5.857676
5.900000	5.588973	-3.001287	4.221982	6.564849	6.171012	3.152985	-6.349448	-0.443163	-1.590062	-2.064092	7.827711	8.097925	-0.379208	4.730903	6.756214	2.694402	-1.726250	-2.137210	-0.455313	6.148621
6.000000	4.531476	-2.891395	3.662738	9.745839	2.720579	-2.967882	-5.057515	0.843178	-0.449017	-1.736195	6.049009	8.823442	-1.119912	5.163699	7.577851	-1.490236	-1.278376	-0.924898	-0.722900	5.926956
6.100000	3.531854	-2.926749	2.381035	10.422579	-2.583509	-1.612813	-3.950126	0.284972	0.523299	-0.762366	5.171313	9.002267	-0.347526	5.578177	6.471713	-4.129090	1.808904	0.070016	-0.162088	5.920110
6.200000	2.047230	-3.045107	0.796581	10.207611	-2.220680	3.160329	-2.471315	0.980312	1.411078	0.509559	5.345077	9.138093	0.901952	5.691728	4.116115	-4.265746	4.162134	2.287278	0.890725	6.160206
6.300000	0.053098	-2.577186	-0.988506	9.915973	2.600136	3.606352	-0.944882	1.960142	2.461671	2.034369	6.461233	9.014996	1.277557	5.197830	1.855518	-3.396284	4.280964	5.092382	2.192455	5.913014
6.400000	-1.516961	-1.027304	-1.919679	8.734257	6.152698	-0.435297	-0.388311	2.483044	3.810034	4.121561	8.090386	7.336443	0.124827	4.936624	0.704132	-2.421343	3.244710	7.478620	3.568850	4.083729
6.500000	-1.570527	0.503841	-1.141340	7.665673	5.679946	-4.208591	1.214354	3.348934	5.622774	7.003453	8.193782	2.581058	-0.730259	5.408445	0.679464	-1.558377	2.276983	9.050230	3.771652	0.801535
6.600000	-0.585374	1.243245	0.495471	7.555782	2.564780	-5.408306	1.707483	5.766843	8.528036	7.930051	2.920810	-1.625665	-0.074930	5.667613	0.969020	-0.915849	1.841749	9.771742	1.869599	-1.470130
6.700000	0.116097	1.857949	2.360775	7.395887	-1.584204	-4.344501	-0.636882	6.932570	11.262208	1.109847	-2.103602	-0.842776	-0.078099	5.890979	1.317764	-0.475510	1.882588	9.830674	-0.638989	-1.086027
6.800000	0.883054	2.603993	4.219354	5.679403	-4.449816	-0.571744	-2.057243	4.967621	10.384491	-5.263056	1.858383	0.063922	0.402803	6.127906	1.710805	-0.231738	2.218020	9.469127	-1.762839	0.985757
6.900000	2.469848	3.567154	5.263075	2.282614	-4.683014	2.629953	0.025822	4.236960	8.588877	-4.002922	6.301513	3.318210	1.293556	6.314958	1.719820	-0.067946	2.676641	9.012787	-1.212706	2.827880
7.000000	4.497420	4.527387	4.323926	-1.080071	-3.580870	2.733554	3.252184	5.323986	6.671665	-1.201613	7.216737	6.407867	1.560844	5.994054	1.487305	0.221852	3.243114	8.748704	-0.002799	3.668094
7.100000	6.330090	4.365533	1.443410	-2.338882	-2.324520	1.491644	5.541235	6.973432	3.947436	0.277164	7.294554	7.767563	1.122725	5.449033	1.606463	0.680798	4.016629	8.725527	0.953639	3.947384
7.200000	7.352728	2.116788	-0.785443	-1.457140	-1.483318	0.669044	6.696284	7.748036	0.399643	1.032932	7.766238	7.798869	0.177947	5.320347	2.375328	1.249938	5.032158	8.758654	1.250894	4.150687
7.300000	7.211104	-0.867504	-0.400842	-0.403395	-0.683111	0.563973	7.283351	6.525911	-2.805743	1.528207	8.903566	6.437346	-0.977805	5.723650	3.978914	1.949487	6.157789	8.422304	0.814789	4.401358
7.400000	6.311312	-2.596956	1.600865	0.541516	0.149364	1.103819	7.747288	3.294660	-4.764386	0.429932	9.863626	4.201290	-1.903713	5.931103	6.565190	2.911431	6.925521	7.119844	-0.019026	4.717167
7.500000	5.298228	-2.847516	3.432107	2.099841	0.778201	2.079612	7.838544	-1.046409	-4.351289	-2.726126	8.841464	3.603294	-2.308795	5.210853	9.783279	4.283133	6.227791	4.753225	-0.321165	5.046863
7.600000	4.246608	-2.364917	4.321401	4.029106	1.081808	3.051493	6.941256	-3.809753	-0.237504	-4.120295	6.360750	5.001689	-2.519172	3.857351	12.726272	4.812752	2.926433	2.947176	0.592497	5.354223
7.700000	2.738310	-1.733963	4.429989	5.780838	1.281717	3.671956	5.431047	-3.496711	3.893795	-1.096555	5.532484	5.436291	-2.903104	2.174652	14.197318	2.479378	-0.453228	3.103681	2.580217	5.683823
7.800000	0.467882	-0.992214	4.167840	7.164193	1.628791	3.850821	4.182476	-1.950362	5.278024	3.581577	5.620197	3.205917	-3.806879	-0.366363	14.077476	0.489872	-0.883570	3.349596	5.118972	5.264605
7.900000	-1.557009	-0.140023	4.136669	8.188216	1.984309	3.572255	3.494924	-0.405447	5.410898	7.085125	3.553759	-0.600923	-3.426170	-3.978601	12.373310	2.831368	-1.269698	3.395014	7.094385	3.127852
8.000000	-1.676049	0.145773	4.588280	8.953161	1.719436	3.061829	3.442484	1.144846	5.830610	7.658307	-0.984212	-1.064122	-1.575584	-5.636924	8.498814	6.104320	-3.478708	3.183080	8.397148	-0.201372
8.100000	0.542503	0.533172	5.151675	9.326316	0.645450	2.906763	4.118187	2.981979	6.540749	4.863392	-3.842263	1.670672	-0.632902	-4.973276	4.467894	7.093724	-4.499263	2.836290	9.131951	-2.506433
8.200000	3.149739	2.810701	6.388502	8.304940	-0.845179	3.412954	5.736713	4.955930	5.733198	0.362386	-3.683393	3.367281	0.114713	-3.754532	1.723644	7.266208	-3.492788	2.514310	9.445752	-2.102328
8.300000	4.187566	6.276575	7.570499	4.094940	-2.087877	3.711570	8.400883	5.330209	1.702018	-2.075966	-2.578665	3.353821	0.839601	-2.747334	0.239321	7.403586	-1.260907	2.541055	9.649961	0.075538
8.400000	4.368509	8.707122	5.104548	-1.687657	-1.511944	2.580130	10.235933	2.264352	-1.919435	-0.940732	-2.108439	3.178201	1.518156	-2.093543	-0.427895	7.426945	1.713994	3.122740	9.778240	2.245355
8.500000	4.474360	8.323402	-0.629568	-2.850726	-0.624478	1.943983	10.328435	-1.226115	-1.351562	0.330009	-1.235987	3.316810	2.090867	-1.775492	-0.610930	7.211125	5.295961	4.374011	9.423831	3.485573
8.600000	4.323189	5.739542	-3.853831	0.026044	-0.360220	1.914295	9.869743	-2.196034	1.304405	1.116209	-0.117361	3.676708	2.315913	-1.699897	-0.557558	6.789727	9.399263	5.792446	7.374542	3.350858
8.700000	4.400249	3.005158	-3.974883	2.333842	1.286663	2.752560	9.266035	-1.059531	3.249860	2.269117	0.896107	4.114876	2.084607	-1.695777	-0.423965	6.312437	13.048205	4.537945	3.140711	3.146699
8.800000	4.670559	0.399322	-3.128403	2.635318	3.761424	4.709277	8.083371	-0.141408	4.012543	3.475651	1.738281	4.349219	1.454421	-1.542427	-0.281591	5.972529	13.979633	-0.655346	1.644713	4.024266
8.900000	3.178530	-1.843022	-1.914234	1.816441	5.991463	7.135444	5.110747	-0.416056	4.450497	4.850832	2.353982	4.092944	0.707326	-1.073780	-0.089276	5.910987	12.082999	-3.718843	4.171482	6.272083
9.000000	-1.625397	-1.623630	-1.056542	1.244058	7.487249	7.906627	-0.029139	-0.365169	4.656450	6.458228	2.421800	3.262080	0.294889	-0.353711	0.318958	6.216135	9.496766	-3.559060	5.669156	8.670847
9.100000	-5.195895	2.640262	0.118520	1.404405	8.423086	5.109545	-4.275819	0.777302	5.246717	7.469104	1.566147	2.404102	0.489142	0.391154	1.086532	6.908313	6.919650	-3.026968	5.764594	8.324014
9.200000	-4.667605	6.018151	4.060420	2.663146	8.405529	-0.254317	-4.932070	-0.140317	6.214457	7.567232	-0.316015	2.523423	1.243295	1.080852	2.222615	7.723280	3.856760	-2.826582	5.375423	7.100821
9.300000	-2.511414	6.431788	8.644856	3.566082	5.496471	-4.144649	-1.636209	-2.048692	5.099799	7.733907	-1.492339	3.630384	2.639349	1.733530	3.591596	7.873547	0.098392	-2.303613	4.441421	6.722542
9.400000	0.052522	6.254115	10.963277	1.252633	2.084766	-3.980798	1.445525	-0.998654	4.091899	7.978066	-0.793395	4.588735	4.479621	2.366463	4.733438	6.364948	-3.163231	-0.784976	3.543277	6.989443
9.500000	2.800723	6.832084	9.359845	-2.205959	3.426143	-2.120774	2.763390	1.394314	4.553912	7.874925	0.516790	4.975112	6.112044	2.977947	4.928864	3.394548	-4.429556	0.513933	3.989254	7.615582
9.600000	5.131423	6.393860	4.840901	-2.708959	5.794203	1.551031	3.354310	3.702002	5.968616	7.038261	1.153662	5.223048	7.362527	3.045505	3.803672	0.711537	-3.976610	0.195072	4.948805	9.237263
9.700000	5.021560	2.644372	1.744943	-1.407972	5.972526	5.300769	3.348277	5.139859	7.330481	4.979165	1.094676	5.689258	8.136276	1.725792	2.387542	-0.310825	-2.840807	-0.655845	4.893138	11.851586
9.800000	0.929938	-0.103152	1.918062	0.320623	5.944178	7.820623	3.565231	5.703891	7.453320	2.144366	1.248199	6.414207	7.811915	-0.562303	2.469141	-0.111639	-1.713487	-0.843894	4.037481	13.219351
9.900000	-2.323128	1.701897	2.714102	2.316472	6.971949	9.189753	3.357030	5.342025	6.143525	0.069307	1.873655	7.463244	5.811351	-2.218842	3.927868	0.782241	-0.882918	-0.405027	3.534058	12.622593
10.000000	-1.979088	4.199885	4.966439	4.556628	8.758459	8.335394	1.342830	4.772562	4.970618	-0.651103	2.368461	8.454103	2.473682	-2.605680	4.956709	2.267905	-0.691437	0.263000	3.882346	11.401620
10.100000	-0.601603	5.118925	8.589600	7.499253	8.155898	3.434447	-0.397117	4.997624	4.806469	-0.886510	2.635119	8.767342	-0.958981	-1.805890	4.792560	3.507962	-1.065198	0.900155	4.949985	10.333142
10.200000	-0.154334	5.405006	12.655082	6.929966	0.989453	0.052747	0.235740	5.265758	4.708342	-1.118532	2.796839	8.398053	-3.111479	-0.023247	4.609346	3.818424	-1.425547	1.354294	6.473712	9.354133
10.300000	-0.851027	5.452376	13.868893	-1.933603	-1.731468	0.871352	1.358605	5.804824	3.987353	-1.353127	2.874773	7.778478	-3.516079	1.762375	5.561954	3.026748	-1.699718	1.436014	8.036660	7.940292
10.400000	-2.199597	4.848136	11.682576	-5.993518	4.395674	2.614405	2.570289	6.353640	2.385621	-1.448862	2.795305	7.333578	-2.778049	2.757984	6.967994	1.042630	-1.742334	0.973967	9.080913	5.684960
10.500000	-3.243595	3.375945	10.601515	-2.413834	7.424595	7.548118	2.803704	5.485224	0.543424	-0.992201	2.605235	7.183905	-1.508402	3.248217	7.634263	-1.329428	-0.650642	0.498181	9.366383	2.859837
10.600000	-2.965207	0.875169	11.063300	4.120360	7.365315	8.519902	0.999261	4.174624	0.095665	-0.160240	2.755354	7.232658	-0.017009	3.688435	7.228064	-2.611398	1.498749	1.705575	9.274562	-0.352010
10.700000	-0.146197	-0.536649	10.622812	10.998396	3.923508	4.361776	0.360935	4.287996	0.793947	0.591909	3.421479	7.461929	1.345474	4.056030	6.066172	-2.559582	3.010356	4.871955	7.668907	-3.656662
10.800000	2.655728	2.558906	10.938254	10.263289	-3.169797	4.323336	2.574670	4.353110	1.361137	1.268456	4.451748	7.856461	2.115914	4.039874	4.673892	-1.978759	3.295551	7.561744	2.927088	-5.062757
10.900000	1.161728	6.504630	11.766390	-0.743233	-5.319365	4.553095	7.288094	2.855931	0.877203	2.068575	5.885763	8.055138	1.717925	3.681427	3.659799	-1.263612	3.162379	8.131409	-2.576231	-3.720172
11.000000	0.077060	7.026375	7.270261	-9.383947	0.173535	1.317162	8.755251	1.912796	0.363379	2.894402	7.790141	7.005011	0.011929	3.725560	3.463927	-0.514253	3.281148	7.111784	-5.203528	0.417308
11.100000	3.461284	7.021970	-0.387488	-9.588284	1.361711	5.068699	8.483590	0.220476	0.403659	3.605553	9.414473	3.633923	-1.633673	4.244944	4.204751	0.123173	3.691384	5.582520	-4.701266	3.520884
11.200000	7.317674	2.775657	-6.391680	-5.164491	-4.285527	3.097804	8.576783	-2.091299	1.599234	5.035881	9.311942	-1.304993	-1.288953	4.051612	5.425421	0.756162	4.104748	4.149300	-3.527753	3.712914
11.300000	8.190711	-3.722219	-4.426334	-1.336389	-5.024447	-1.939695	8.555148	0.361027	2.573905	7.173072	5.782307	-5.189662	0.764192	4.309869	6.226269	1.554037	4.208679	2.831976	-2.706570	2.825013
11.400000	7.558453	-5.691644	1.057914	-0.413656	-3.678697	-4.489446	6.006584	5.547973	3.196337	7.173543	-0.070738	-5.664804	0.220764	5.649620	6.814600	1.573389	3.914584	1.776628	-2.025718	2.067385
11.500000	7.065415	-3.406060	4.954362	0.874248	-2.771233	-4.376924	1.544527	8.846569	4.996220	3.383798	-3.825905	-2.899760	-2.201053	4.669215	8.148741	1.054828	3.605300	1.330834	-1.324728	1.730766
11.600000	7.082514	0.376565	6.119881	0.870727	-2.679844	-2.808503	-1.866433	8.463088	5.765209	-2.897005	-2.852244	-0.867621	-2.400680	2.539957	9.393201	1.627467	3.152616	1.265912	-0.627140	1.813434
11.700000	7.657438	3.649043	4.758977	-0.813381	-1.731967	-1.194064	-2.767439	6.770054	4.305640	-6.107757	0.791186	-0.173208	-1.567625	1.106500	9.983212	3.000020	1.744799	1.308190	0.147856	2.279537
11.800000	8.644355	4.281331	1.201816	-1.501927	-0.344983	-0.175942	-2.187286	5.922306	2.466876	-6.098842	3.087881	1.697307	-0.765969	0.765367	10.170760	3.320458	-0.356823	1.777710	1.215534	3.257053
11.900000	8.864391	1.023131	-0.912185	-0.601525	0.444173	0.614620	-1.076776	5.899692	0.780998	-5.147774	2.941734	3.838313	-0.528242	1.034927	10.252784	1.832666	-1.617736	2.423777	2.950561	5.029586
12.000000	5.552982	-2.976311	0.695919	0.240353	1.150422	1.320384	0.286069	6.129739	-0.878742	-3.833976	1.469662	5.145961	-0.110674	1.507014	10.177601	-0.303644	-1.227913	2.483431	5.293015	7.258522
12.100000	-1.287400	-3.218888	1.791261	1.712028	1.828563	1.984629	1.761234	5.974120	-2.294511	-1.839590	0.189898	5.677884	1.287190	2.348550	9.674989	-1.717751	0.448345	2.754731	7.477361	6.984895
12.200000	-4.892505	-1.212777	1.254944	2.951148	2.624587	2.589887	3.092323	4.996894	-2.944877	0.492294	0.451119	5.961779	3.499125	3.605652	8.269955	-2.139957	2.215248	4.643739	8.497200	1.414852
12.300000	-2.040461	-1.376821	1.100150	3.929502	3.719623	3.147514	3.846898	3.343716	-2.762643	2.020312	2.384869	6.591492	5.575097	4.328823	5.614349	-2.084650	2.971749	7.423914	5.498828	-4.961034
12.400000	0.751302	-0.623347	1.250609	4.928402	5.063340	3.360252	3.647994	1.703051	-2.096829	2.339031	5.032011	8.047700	5.844625	2.931314	3.020284	-1.493819	2.773662	8.630013	-1.067522	-5.588196
12.500000	0.316261	0.524116	1.929258	6.074008	6.137901	2.575368	2.779149	0.855626	-1.236295	2.098897	7.549339	9.263084	2.173256	0.919529	2.544802	-0.345832	2.766216	7.893142	-5.402968	-1.591083
12.600000	1.628152	1.334069	3.067181	7.484108	5.760179	0.629290	2.456544	0.959079	-0.377964	2.104061	9.417250	6.837954	-3.192066	1.842436	3.247138	0.969433	3.388395	6.135013	-5.658491	2.815868
