2.700000	-7.006162	1.783953	4.494475	7.995340	-5.525324	-2.346569	-0.376203	-0.082373	7.116087	0.417667
2.800000	-4.501086	-1.329778	5.282662	4.527719	-7.193935	2.607457	0.788887	0.614879	7.162645	-3.041306
2.900000	0.070665	-2.264312	4.436623	2.761131	-6.173502	3.843348	4.214038	2.069080	6.411151	-4.322124
3.000000	3.345460	0.333076	4.679925	1.370756	-5.048396	2.311129	7.192955	3.749804	3.774839	-3.645470
3.100000	3.741100	3.823537	4.224257	-0.878580	-3.843527	-0.345801	8.116690	4.719636	-0.344060	-2.598374
3.200000	2.863385	5.899030	2.128757	-2.471523	-1.885391	-2.147587	7.132418	4.443312	-3.836782	-1.258538
3.300000	2.864783	6.463689	-0.379820	-2.056081	-0.218276	-2.007375	6.209067	3.209983	-5.336042	0.138334
3.400000	3.805795	6.031569	-2.301829	-0.275353	0.628126	-0.876954	6.081660	1.393088	-5.316512	0.385243
3.500000	4.186241	5.164490	-3.079593	1.724744	1.572705	0.515572	6.259463	-0.706145	-4.209193	-0.586647
3.600000	3.755689	4.728436	-2.722995	3.063165	3.217276	2.047771	5.907450	-2.448814	-1.878153	-1.406783
3.700000	3.560282	4.699803	-1.769644	3.658526	5.318130	3.308497	4.229576	-3.041164	0.810857	-0.772980
3.800000	4.011982	4.528599	-0.803774	3.899226	7.275353	3.194297	1.620121	-2.485362	2.280180	1.134772
3.900000	4.757179	3.752604	-0.091865	4.166377	8.384295	1.115408	0.103203	-1.486794	2.571863	3.306125
4.000000	5.211691	2.187256	0.505623	4.660111	8.169168	-1.405803	1.049341	-0.438918	2.746005	5.280798
4.100000	4.393879	0.280993	1.222748	5.514780	6.708089	-2.612139	3.145048	1.456103	3.412683	6.846915
4.200000	1.776771	-0.668317	1.761452	6.624818	4.371169	-2.763174	4.295924	4.601708	4.760570	6.992965
4.300000	-0.807847	-0.012766	2.118924	7.387021	1.646302	-2.519978	3.799761	8.172832	5.953502	3.847430
4.400000	-0.632935	0.657386	2.994049	7.409454	-1.041265	-1.577694	2.381453	10.432498	4.410304	-1.166556
4.500000	0.456989	1.399466	4.131319	6.405241	-2.975850	0.333183	2.165375	10.826316	0.213972	-2.731095
4.600000	0.721790	2.384842	5.364072	4.126247	-3.736972	1.788934	4.308615	9.563085	-3.680015	0.035584
4.700000	2.952735	3.452113	5.837481	0.886246	-3.543314	1.318314	6.585209	6.000517	-5.284530	3.550732
4.800000	6.878402	4.417438	3.889624	-1.783344	-2.169643	-0.119871	7.171036	2.299787	-5.182035	3.524410
4.900000	8.970250	4.517787	-0.166604	-1.943293	-0.725726	-0.531443	7.180277	-0.123058	-4.317597	0.688761
5.000000	8.422985	3.821377	-3.370527	-0.166620	-0.003174	0.015376	7.281789	-1.493133	-2.412297	-1.778920
5.100000	7.542880	2.690507	-4.509905	1.687510	1.178114	1.093182	7.245225	-1.716510	0.102370	-1.879293
5.200000	7.480831	0.763692	-4.233088	2.174484	3.106236	2.748895	6.662689	-1.262080	2.027272	0.059310
5.300000	6.994905	-2.072364	-2.700195	1.207942	4.812763	4.850800	4.923495	-1.009932	3.081600	2.936280
5.400000	4.276391	-4.291344	-0.114817	0.788413	5.708054	6.448150	1.762575	-0.898990	3.481302	5.588109
5.500000	-0.162795	-4.213209	0.957883	2.162267	6.679154	5.726815	-1.668826	-0.046886	3.633816	6.701030
5.600000	-3.749964	-1.848315	0.229564	3.345589	7.730350	2.072239	-3.359789	0.691965	4.450596	5.828404
5.700000	-5.011000	1.029584	0.789114	4.041245	7.552869	-2.280058	-2.083938	0.017524	5.128748	3.739090
5.800000	-4.667522	2.100170	3.097353	5.226187	5.143415	-4.489515	1.100656	0.457861	5.405031	1.691818
5.900000	-3.602714	1.205007	5.244011	5.928032	0.620156	-4.339671	2.316530	3.103122	5.341174	-0.764053
6.000000	-1.655237	-0.056106	5.941039	4.946922	-3.573029	-2.519789	0.977450	4.979430	4.097484	-3.054841
6.100000	0.395773	0.233294	6.114460	2.650058	-5.161439	-0.082414	0.540946	5.541290	2.388841	-3.819943
6.200000	1.275996	1.893031	6.274897	-0.387787	-4.529010	0.737319	1.795387	5.853872	0.343361	-3.313259
6.300000	1.086627	3.501159	5.604114	-3.176655	-2.310700	0.083394	2.800320	5.796613	-1.720745	-1.888050
6.400000	1.245605	4.526248	3.900299	-4.375994	0.452093	0.312804	3.337865	5.297279	-2.891043	0.097245
6.500000	2.661104	5.129942	1.422721	-4.110055	1.843045	2.083587	4.129139	4.078727	-3.082447	1.701493
6.600000	4.718394	4.637036	-1.407835	-2.932105	1.418758	4.004703	4.867548	1.847000	-2.726493	2.137197
6.700000	6.159014	2.651151	-3.196803	-1.253876	0.697577	5.080472	4.933114	-0.840880	-1.813222	1.621921
6.800000	6.696852	0.263357	-3.084596	-0.138708	0.911167	5.724739	3.860811	-2.764896	-0.315262	1.414504
6.900000	6.622989	-1.670822	-1.532462	0.220734	1.658103	6.278687	1.734828	-3.274214	0.787769	2.371877
7.000000	5.826890	-2.820885	0.669528	0.834749	2.569708	6.436998	-0.738664	-2.428068	0.787189	3.680870
7.100000	4.601028	-3.033223	2.413596	2.509269	3.745353	5.559073	-2.606163	-0.511200	0.679385	4.541007
7.200000	3.065504	-2.728524	3.006560	4.978068	4.671537	3.025652	-3.200099	1.246262	1.765580	5.218816
7.300000	0.863285	-2.175880	2.535029	7.174604	4.030697	-0.395035	-2.504887	1.536474	3.586072	5.587923
7.400000	-1.541439	-1.062736	1.801056	8.218591	1.674717	-2.271014	-1.281949	1.148621	4.950066	5.102590
7.500000	-3.024322	0.381481	2.107993	8.319899	-0.840419	-1.597555	-0.525846	1.207084	5.821964	3.559357
7.600000	-3.197472	1.008062	3.544137	7.591828	-2.505284	0.707529	0.189274	1.727466	6.394325	1.275594
7.700000	-2.129241	0.620449	4.775882	6.154878	-2.997647	3.014197	1.912207	2.718555	6.338528	-1.106912
7.800000	-0.169825	0.585947	5.416678	4.700207	-2.682095	4.101431	4.680567	3.812109	4.814470	-2.665992
7.900000	1.212837	1.837533	6.001214	3.080440	-2.233537	3.980499	7.512085	3.697269	1.783027	-2.710871
8.000000	1.421378	3.551329	6.325102	0.773667	-1.712443	3.153621	9.212688	1.581154	-0.408316	-1.778152
8.100000	1.487841	4.998612	5.665174	-1.726364	-0.602458	2.506484	9.542991	-0.619024	0.025667	-0.862396
8.200000	1.967794	6.102374	3.590260	-3.257059	0.699672	3.176593	9.084556	-1.400925	1.823952	0.257774
8.300000	2.923900	6.483548	0.491550	-3.241006	0.804622	4.659517	8.111726	-1.502050	3.480782	2.027770
8.400000	3.973382	5.186857	-2.224293	-1.632433	0.074225	5.412384	7.212756	-1.345985	4.533982	4.533749
8.500000	3.673639	2.145866	-2.922675	0.232795	0.373976	5.743625	6.640589	-0.940423	4.997283	7.241592
8.600000	0.828581	0.281620	-2.073703	0.995968	1.685636	6.485615	5.756385	-0.655118	5.161218	8.861693
8.700000	-2.172107	1.838144	-0.892214	1.440123	3.283458	7.491338	3.892826	-0.647745	5.204507	8.693342
8.800000	-2.732409	4.461771	1.352665	2.076435	5.007608	7.762278	0.803540	-0.387278	5.177126	7.611155
8.900000	-1.735545	5.751308	4.345254	2.787120	6.250519	5.967833	-2.296441	0.519202	5.515984	6.493862
9.000000	-0.803122	6.029191	7.182894	3.464376	5.921624	2.443283	-3.536126	0.689277	6.409050	5.546835
9.100000	-0.254028	6.094925	9.516994	2.938404	3.742325	-0.148217	-2.864089	-0.381683	6.735176	5.362662
9.200000	0.361328	6.306346	10.357705	0.233884	2.487182	-0.471507	-1.656384	-1.064423	6.262654	6.147894
9.300000	1.473746	6.711233	8.882040	-2.178003	4.070373	0.402970	-0.688167	-0.846637	5.682675	7.405702
9.400000	3.061151	6.619130	5.771178	-2.409907	5.890006	2.093517	-0.520968	-0.200219	5.491119	8.952629
9.500000	3.724359	4.810466	2.931195	-1.305277	6.397573	3.277518	-1.326311	0.365004	5.865784	10.742169
9.600000	1.232743	2.807721	2.230227	0.227195	6.526042	2.952464	-2.257264	0.570459	6.736358	11.809846
9.700000	-2.487026	3.891934	3.387201	1.856944	6.594624	1.224161	-2.535873	0.114906	7.400648	10.651371
9.800000	-3.691571	5.693334	6.618036	2.977790	5.552417	-0.881074	-1.587564	-0.594694	7.188871	8.283413
9.900000	-3.402748	5.493640	10.263912	2.269279	3.165213	-1.552384	-0.020998	-0.373767	6.826871	6.292927
10.000000	-3.345142	3.810937	12.155684	0.363399	2.153065	-0.812312	1.037086	0.869843	7.012791	4.158973
10.100000	-3.363988	1.036328	12.645941	0.901208	2.333309	0.280516	1.742774	2.558047	7.274962	1.036816
10.200000	-1.671301	-1.648574	11.955238	3.948730	0.222061	1.025672	2.504310	4.337191	6.353495	-2.377716
10.300000	1.327657	-0.838576	10.861198	4.348086	-3.313055	1.894815	4.013737	5.721149	3.313625	-3.886533
10.400000	2.087809	2.699027	10.474140	-0.377631	-4.137812	1.330899	6.154711	5.512401	-1.085918	-3.171348
10.500000	1.259455	5.109237	8.244313	-5.531412	-0.103759	-0.108214	6.665931	3.757389	-4.154869	-1.285642
10.600000	1.473095	6.195336	4.137283	-6.420940	3.589981	3.386953	6.617113	0.423239	-4.563285	0.040579
10.700000	2.033284	6.694577	-0.345347	-5.544958	1.866042	7.320754	4.016422	-3.714729	-2.442261	-0.359401
10.800000	2.289968	6.465986	-3.647243	-2.761670	-1.532689	7.564127	1.170424	-4.644758	-0.258577	-0.299860
10.900000	2.926703	5.542413	-4.373872	1.431697	-1.252207	7.410029	0.080541	-3.819351	0.720617	0.715715
11.000000	3.921864	4.061754	-3.467642	3.712944	2.683109	7.151701	-1.749526	-2.231979	0.857846	1.946975
11.100000	4.838097	2.157991	-2.516256	3.720945	6.438329	4.085020	-4.002978	0.116313	1.079059	2.999895
11.200000	4.931571	0.043980	-1.655552	2.923593	7.811527	-0.752933	-3.833662	0.874307	2.288643	4.157595
11.300000	3.486136	-1.649471	-0.591110	2.513696	7.507140	-3.729211	-0.965756	0.368983	3.255104	5.547701
11.400000	0.707238	-1.974442	0.137318	2.909265	6.596647	-3.888441	2.268491	1.700193	4.116185	6.220829
11.500000	-1.862143	-0.681815	0.403414	3.597865	5.627494	-2.779872	3.796583	4.762459	5.168359	4.622699
11.600000	-2.280560	0.577333	1.184279	4.381821	4.749149	-1.744597	3.989011	7.852502	4.598970	0.737860
11.700000	-1.204167	0.914679	2.337812	5.304114	3.602229	-1.173951	3.771924	9.510222	1.010987	-1.524588
11.800000	-0.423535	1.307419	3.569254	6.031250	1.883766	-0.817674	3.550242	9.408565	-2.433770	0.305234
11.900000	1.255591	2.004372	4.893211	5.865484	-0.265245	-0.158113	3.590060	8.502227	-2.799730	3.411340
12.000000	3.798039	2.830268	5.778824	4.191889	-1.959623	0.746682	4.309148	7.568763	-1.396492	5.015845
12.100000	6.206914	3.504441	5.318574	1.613218	-2.310130	1.004258	5.534468	6.839401	-0.222742	5.495043
12.200000	8.186088	3.078469	3.427336	-0.058512	-1.544736	0.681323	6.481405	6.536388	0.308426	5.764368
12.300000	9.086233	0.789787	2.159683	-0.077241	-0.587582	0.701824	7.105245	6.553545	0.506675	6.085518
12.400000	8.353502	-1.665127	3.148799	0.825555	0.196179	1.296305	7.813643	6.391258	0.496031	6.399380
12.500000	6.711761	-2.520558	4.857815	2.574090	0.583484	2.226164	8.769025	5.464290	0.224854	6.624767
12.600000	5.269487	-2.262393	5.715249	4.617391	0.373113	3.073114	9.714467	3.384963	-0.104522	6.775598
12.700000	4.293156	-1.730912	5.826978	6.123157	-0.142943	3.613404	10.151714	0.564275	0.097520	6.893042
12.800000	3.309171	-1.251089	5.668830	6.918070	-0.584112	3.924297	9.833687	-1.814961	1.061956	7.259481
12.900000	1.800128	-0.862612	5.460503	7.222786	-0.772195	4.174308	8.970493	-3.032950	2.143086	8.142904
13.000000	-0.098752	-0.245937	5.368451	7.236623	-0.659356	4.471873	7.845567	-3.461753	2.635470	9.102401
13.100000	-1.353848	0.868329	5.861329	6.887888	-0.427604	4.817468	6.516006	-3.768387	2.386962	9.691353
13.200000	-0.879421	1.983703	7.144598	5.829116	-0.504541	5.164579	4.969847	-4.289152	1.351590	10.039712
13.300000	1.804932	2.531576	8.233426	3.837675	-0.800337	5.498745	3.252639	-4.996574	-0.653243	10.003205
13.400000	6.418821	2.731326	7.876007	1.612344	-0.608381	5.781720	1.306517	-5.359750	-3.287325	7.955609
13.500000	10.339251	4.499388	5.261546	-0.102453	0.128930	6.017773	-0.693403	-4.302930	-4.658432	2.514525
13.600000	9.705364	7.516890	-0.916629	-0.457888	0.681374	6.181660	-1.890127	-1.715273	-3.833945	-2.579983
13.700000	5.781670	7.711330	-5.154447	2.535562	2.329200	5.993991	-1.852601	0.943202	-2.673774	-4.086643
13.800000	2.433005	7.339551	-4.020941	4.551608	6.447392	3.748704	-2.016494	2.960720	-2.000947	-3.374345
13.900000	0.688260	7.433332	-0.522998	4.863900	8.334988	-0.754632	-1.612687	4.060866	-1.268674	-1.945152
14.000000	0.381372	7.613624	3.590526	5.114547	6.274003	-4.110452	0.115195	4.379874	-0.574995	-0.664235
14.100000	1.006714	8.018509	6.906334	3.407564	2.177756	-4.586336	0.644703	4.975900	-0.060197	0.300250
14.200000	2.187818	9.006922	6.683587	-1.027408	1.404474	-3.516780	-0.136811	5.385580	0.927199	0.921583
14.300000	3.575654	9.820401	1.927459	-3.214712	3.661945	-1.808433	-0.129218	5.557582	2.302440	1.225850
14.400000	4.845673	8.627568	-3.676296	-1.657864	4.105740	0.234687	0.544934	5.867358	3.491226	1.490002
14.500000	5.624659	5.044887	-6.345940	0.629541	4.345834	1.521584	1.451996	6.366251	4.322811	1.825367
14.600000	5.547153	0.797500	-6.309471	0.120087	5.232473	2.769567	2.455809	6.988561	4.672626	1.985289
14.700000	4.837998	-2.158324	-4.374269	-2.175603	4.555688	5.259689	3.810460	7.242491	4.181754	1.724654
14.800000	4.206358	-3.088696	-1.260033	-2.908849	2.399059	8.048330	6.286776	5.647746	2.453509	1.619740
14.900000	3.757530	-2.671628	1.441995	-1.812002	0.914767	9.480382	7.996549	0.737746	1.272172	2.293286
15.000000	3.023018	-1.841564	3.049052	-0.194463	0.884654	9.963825	5.501348	-3.936355	2.525368	3.821603
15.100000	1.598677	-1.200262	3.786143	1.552688	1.991988	10.003786	-0.042985	-4.747832	2.042864	5.965907
15.200000	1.194941	-0.597449	4.102672	3.619941	3.863898	8.259070	-4.818885	-1.281843	-0.098282	6.600049
15.300000	1.330691	-0.074705	4.390903	6.055144	5.027901	3.611136	-5.806510	2.554601	1.854017	6.708705
15.400000	-0.180933	0.572826	4.910471	8.008169	2.804559	-0.980012	-4.700097	1.793904	5.279063	6.183407
15.500000	-2.103535	1.299525	6.083224	7.689263	-1.883847	-0.650760	-3.491295	-0.381772	6.164799	5.347748
15.600000	-3.263013	1.434650	7.515620	4.539910	-4.340264	3.065896	-2.020237	-0.900967	5.767295	4.509222
15.700000	-3.866357	0.674451	8.253553	0.743455	-4.077035	4.947769	0.491592	-0.183427	5.715942	3.218723
15.800000	-3.982328	-0.889945	8.246767	-1.222322	-2.749881	4.558265	2.949452	0.791846	5.929827	1.314492
15.900000	-2.953201	-2.689283	7.799580	-0.459417	-1.328769	3.969341	4.822475	2.108882	5.590034	-0.826256
16.000000	-0.688594	-3.239659	7.068285	1.930216	-0.649466	3.934861	6.496379	3.172962	3.924254	-2.104141
16.100000	1.228815	-1.847588	6.506495	3.859760	-0.582534	4.096539	8.064605	2.698302	1.555120	-1.870882
16.200000	2.128342	0.403538	6.484962	4.335612	-0.666481	4.224728	8.981767	0.508992	0.590981	-0.933097
16.300000	2.695208	2.757607	6.840726	3.229578	-0.719356	4.255826	8.940525	-1.480702	1.842407	0.272955
16.400000	3.344003	4.859343	6.567626	0.801545	-0.383640	4.254658	8.398137	-1.750445	3.688614	2.317604
16.500000	4.229967	5.867906	4.475832	-1.454611	0.439423	4.660767	7.797937	-0.900563	4.710681	4.965995
16.600000	4.858371	4.538350	1.496498	-1.893196	0.775072	5.599562	7.268534	-0.164896	5.112681	7.678694
16.700000	3.218159	1.586999	0.397730	-1.118024	0.713418	6.445939	6.935695	0.099156	5.409206	9.872177
16.800000	-0.782738	1.073695	0.937576	-0.240297	1.030329	7.196702	6.574179	0.056006	5.704567	10.302349
16.900000	-3.287692	3.490659	2.199711	0.427709	1.787073	8.077549	5.659143	-0.231078	5.916719	8.858549
17.000000	-3.249017	5.435017	4.477109	0.392938	2.636297	8.983497	3.726803	-0.588889	6.002944	7.095746
17.100000	-2.294071	5.964705	6.381772	-0.362509	3.187510	9.549461	1.002867	-0.491521	5.976114	5.951589
17.200000	-1.320329	5.967601	7.094597	-1.267868	3.448466	9.578497	-1.443999	0.437614	6.150621	5.188817
17.300000	-0.673664	5.972794	6.794647	-2.014782	3.513943	9.270832	-2.671649	1.760746	7.077320	4.177321
17.400000	-0.389593	6.036820	5.894016	-2.589848	3.346543	9.024362	-2.648957	2.717902	8.503833	2.465471
17.500000	0.057918	6.167089	4.585305	-3.056227	2.784067	9.111382	-1.706072	3.235043	9.484461	0.239548
17.600000	1.061036	6.582041	2.639446	-3.399349	1.545767	9.519635	0.331420	3.678859	9.344677	-1.660641
17.700000	2.079312	7.258075	-0.093645	-3.022559	-0.457063	9.627128	4.079389	3.848595	7.658170	-2.553945
17.800000	2.385234	7.574759	-2.388215	-0.772309	-1.663432	8.454855	8.448822	2.464019	4.950766	-2.180746
17.900000	2.479709	7.368811	-2.524178	2.226872	0.062889	7.544589	10.043156	-0.262446	4.103844	-0.684080
18.000000	3.106044	6.782755	-1.239522	3.791784	3.793877	8.529036	7.367257	-2.211879	5.517877	2.061516
18.100000	3.650610	5.404779	0.033919	4.278404	7.821041	8.269422	0.475780	-2.375096	5.775302	5.944544
18.200000	3.551281	3.257839	1.171037	4.969058	9.945526	1.852917	-4.508581	-1.455115	4.314129	8.802856
18.300000	2.905358	1.287164	2.314623	6.431579	7.507520	-5.438522	-1.027645	-2.186072	2.390579	10.377998
18.400000	2.121369	0.005244	3.098669	7.596592	1.286694	-6.651613	3.356955	0.117011	1.737509	10.856387
18.500000	-0.065378	-0.056353	3.478276	7.102375	-4.510582	-4.392970	1.956552	3.240169	3.732082	10.351197
18.600000	-3.379792	1.478601	4.426469	4.714051	-6.918077	-0.254841	0.467670	4.393303	7.178059	7.030911
18.700000	-4.427690	1.394173	5.950719	0.718914	-6.595373	1.537107	2.358851	5.594553	8.305394	0.044660
18.800000	-1.421391	-0.574811	6.319712	-2.114317	-4.667178	-0.095105	3.896105	7.640819	4.076538	-5.358512
18.900000	0.079862	-0.102413	6.590802	-2.787914	-1.640381	-1.218531	3.431740	8.211512	-2.627041	-4.572400
19.000000	-0.098421	0.587188	6.685357	-2.013559	1.108056	-0.433373	3.147186	7.102459	-5.727079	0.063912
19.100000	2.083742	1.593257	6.615603	-0.473054	2.543174	1.235828	3.739029	5.252564	-5.172993	3.738791
19.200000	5.407759	2.933094	5.967403	0.697576	3.027392	2.950091	4.381444	2.954847	-3.832047	4.368412
19.300000	8.189917	4.275436	4.110121	1.210262	3.397379	4.473988	4.176232	0.525435	-2.757695	3.154036
19.400000	9.739216	4.854926	1.061835	1.634172	4.194181	5.545611	2.508607	-1.145764	-1.673363	1.654289
19.500000	10.255595	3.567172	-1.641692	2.174359	5.695985	5.387645	-0.234833	-1.023704	-0.745087	1.015179
19.600000	10.315691	0.731644	-2.418619	1.792097	7.274456	3.422228	-2.379816	0.477642	0.059899	1.327597
19.700000	9.818911	-2.065154	-0.759266	1.025163	7.878822	0.943780	-2.710276	1.576613	1.332755	2.530726
19.800000	7.933917	-3.482146	2.134349	2.483708	7.723681	-1.180688	-1.600432	1.752260	2.921818	4.524253
19.900000	4.009879	-3.833696	3.346558	6.016203	5.510280	-3.433770	0.405920	2.073989	4.493396	6.331862
20.000000	-0.995651	-3.142007	1.829470	8.085764	1.061406	-4.231359	1.296562	3.626081	6.221344	5.727735
