1.000000	9.246281	8.329133	6.551646	6.114031	7.788947	10.369778	10.076539	5.665444	4.043296	6.803865	11.170307	10.796897	4.615963	4.060198	8.064343	11.817494	8.771040	4.729867	6.545040	9.843077	9.900218	7.052752	6.774626	8.483529	9.147255	8.110574	7.571045	8.100289	8.491823	8.253228	8.010550	8.109046	8.244210	8.213045	8.147298	8.157418	8.186199	8.174743	8.142139	8.120275	8.120077	8.156098	8.241713	8.340961	8.343329	8.138611	7.792399	7.621284	7.959698	8.758976
1.100000	7.644887	5.293882	5.203226	7.604509	11.264630	10.418841	2.946289	1.054435	4.394168	10.741900	13.106177	1.469566	-0.806279	4.186460	12.564079	12.059772	0.138368	2.348587	8.433344	13.850863	6.941233	2.785518	6.989812	11.325710	9.497253	5.845238	6.908477	9.182613	9.174754	7.647179	7.527415	8.346137	8.555301	8.131775	7.976493	8.166472	8.248139	8.139204	8.068804	8.120049	8.220764	8.326059	8.390949	8.290341	7.943990	7.544940	7.520771	8.169663	9.233950	9.482503
1.200000	3.622384	4.172145	7.137299	11.761857	9.820260	-1.202689	-1.924751	1.187087	6.256655	13.734064	0.598098	-7.469236	0.659467	5.027462	14.765959	-0.166026	-6.524832	0.478478	12.120510	12.336523	-4.401630	2.087030	9.117354	15.081250	3.729375	1.816392	7.915161	12.817427	8.087703	4.792945	7.519610	9.974691	8.825900	7.143145	7.661231	8.588921	8.439716	7.910217	7.977668	8.354008	8.508132	8.385573	8.089314	7.644748	7.298301	7.529933	8.572630	9.825521	9.351626	6.165558
1.300000	3.122398	6.151296	11.230135	8.596881	-5.012196	-3.753676	-0.662620	1.007697	7.620572	7.959181	-10.845716	1.856953	-1.839799	3.601469	12.090634	-8.409268	3.950193	-1.832313	9.821049	5.526168	-10.967589	0.130774	13.046033	9.474469	-7.699596	2.459564	11.149143	14.420096	-0.154016	2.503695	9.549197	13.452144	5.787013	4.447295	8.477843	10.469814	8.020212	6.864815	8.221081	9.174356	8.479074	7.482376	7.145074	7.209793	7.791594	9.172822	10.303021	8.374211	3.826735	1.937610
1.400000	4.745598	9.564088	8.062932	-6.607357	-5.235362	-1.487628	-1.107680	0.742886	8.062890	-0.881289	-10.227544	4.288201	5.580756	4.668987	8.938165	-3.184127	8.786415	9.203376	5.158621	-6.119483	-8.025264	-10.013268	5.596068	3.642851	-11.712289	-3.725720	10.917220	7.534006	-9.398526	1.740296	14.196104	10.905187	-3.818935	3.942347	12.333879	12.323097	3.378553	5.375871	10.221858	10.415084	6.050469	5.528502	7.324597	8.890957	10.041403	9.938983	6.119322	1.350423	0.769685	2.172985
1.500000	7.280467	8.310445	-5.217635	-7.252670	-1.306785	-2.182849	-0.777666	0.502825	7.901314	-6.674122	-4.891452	-3.696296	6.027505	9.067103	3.483745	-0.825721	8.243625	8.638713	-8.341724	-2.688468	-1.010688	-11.224698	-1.981848	3.971233	-12.179111	-5.276968	1.380047	4.456808	-12.095298	-5.849872	10.316852	3.699015	-9.896538	-1.853860	15.239964	7.509475	-5.194242	4.648065	15.344770	7.159133	-0.342964	5.244632	11.279911	12.525615	7.045373	2.255690	0.365262	0.311995	1.431423	3.344109
1.600000	8.006341	-1.133992	-8.687149	-1.419240	-2.457093	-1.781484	-0.431712	0.687852	7.592585	-5.776045	4.069020	-3.039057	2.020056	11.011227	-0.130630	-0.187385	8.030414	1.184384	-10.445094	3.441235	0.060451	-9.232695	-5.689166	4.698518	-9.345230	1.433379	-1.080175	5.803253	-12.760953	-4.792410	0.749648	2.206939	-11.108466	-8.984113	4.362856	5.896058	-9.490411	-2.657127	16.238197	1.271328	-3.426156	2.703073	16.499683	5.631525	-5.918146	1.935560	1.185259	1.111275	2.323519	5.093941
1.700000	3.420925	-7.520953	-3.631897	-1.907977	-2.085032	-1.088153	-0.041859	1.187922	7.400037	-0.700747	7.255457	0.955604	2.104847	10.773204	-0.981425	0.788782	7.949747	-5.407985	-7.421222	1.457617	1.040625	-8.148264	-7.479882	3.515264	-3.452528	4.290845	3.485205	4.148810	-11.648346	3.292289	0.936447	2.976418	-10.852861	-2.430940	-6.212603	7.403828	-10.164440	-7.812764	8.000842	4.153075	-5.185700	-2.150370	16.120458	-4.184568	-3.904769	1.073952	3.351447	2.011465	3.386985	6.588132
1.800000	-2.972021	-6.222561	-0.998425	-1.946407	-1.309340	-0.575190	0.478851	2.021200	7.745419	4.026518	6.382957	2.221100	3.249871	9.738439	-1.443582	1.799342	7.209008	-8.096725	-0.483458	-1.091054	1.936788	-7.495214	-6.175733	-0.253356	-0.528396	4.344703	5.012348	-2.035121	-9.720699	1.327473	5.420976	-0.995516	-9.317393	4.414518	-0.663044	12.279471	-8.618355	-0.428867	1.399731	4.510681	-7.629698	-7.547757	12.823264	2.333758	0.034123	1.012781	4.102543	3.744492	4.529096	5.584791
1.900000	-5.254706	-2.813895	-1.269987	-1.348826	-0.535331	0.047600	1.123267	3.256508	8.958207	6.256590	3.339588	2.068598	4.530347	8.174084	-1.882313	2.779535	6.054723	-6.343003	4.929547	2.243268	2.180249	-7.001786	-2.167877	-2.145789	-0.858215	4.361674	3.683215	-6.245911	-4.985216	-5.132223	5.001780	-3.259976	-6.941966	0.306398	5.414188	8.904919	-6.696695	6.196827	5.566696	0.827527	-9.733639	-8.775086	-0.339905	7.838253	-1.626574	1.947582	5.337740	5.585704	4.389067	1.710177
2.000000	-4.127699	-1.139450	-1.036126	-0.632502	0.143184	0.775538	1.968905	5.089669	10.396097	3.891043	-0.113602	2.510751	6.095884	5.972585	-2.321353	3.582958	5.407747	-3.638618	5.984581	5.563631	-2.162932	-5.645605	0.230807	-1.520993	-0.925171	4.299952	1.793800	-6.461660	1.709119	-5.436832	6.014803	-1.830139	-3.786433	-2.832548	3.756116	7.028540	-3.957806	6.856348	6.846275	-7.573101	-3.246310	-5.690542	-8.897654	3.263695	3.742983	2.814093	6.709988	6.171831	1.255404	-0.789903
2.100000	-2.913249	-0.155418	-0.361496	0.125661	0.862856	1.616680	3.228684	7.536264	9.022336	-2.189583	-0.019276	2.796655	7.524486	2.774005	-2.613636	3.756955	5.699296	-1.306087	6.188769	4.576455	-6.344091	-2.039527	-0.197574	-0.562354	-0.469112	4.523169	0.263656	-5.178748	4.518400	0.172249	7.394436	-0.769159	-1.655029	-2.735532	1.474636	7.296681	0.264806	7.230986	2.374923	-8.803474	5.952805	-3.989440	-6.338101	-3.519908	3.403724	6.390634	7.062712	3.101662	-1.605837	0.324276
2.200000	-1.672264	0.838731	0.543551	0.896912	1.659998	2.684474	5.171721	8.953405	2.043308	-5.399188	1.514826	4.510708	7.468516	-0.995439	-1.925160	3.005420	6.690493	1.295262	6.288482	0.810024	-6.817304	0.770526	0.406184	0.258090	0.288015	4.860408	-0.951689	-3.875475	3.435480	5.459836	5.786859	-2.311983	0.494900	-1.823393	0.307971	7.721319	5.103688	4.826003	-3.701098	-7.432520	7.303020	-0.051045	-2.672318	-3.960255	-0.725128	7.847955	6.490997	-2.321340	-0.915904	1.485961
2.300000	-0.577682	1.618995	1.550576	1.676122	2.573335	4.219667	7.218838	5.436980	-5.259701	-2.733376	-0.768878	5.447364	5.923559	-4.112904	0.063523	2.636644	7.768177	3.870153	4.169144	-2.996351	-4.854798	0.232524	1.593529	1.033316	1.270668	5.005210	-1.930792	-2.352504	1.478860	7.460812	2.598679	-3.311847	2.686498	-0.333406	0.374657	7.933572	6.189219	-2.229273	-4.208573	-7.712170	2.736061	3.111475	-2.849786	-1.858986	-2.691607	6.290336	5.219724	-5.182229	1.463511	2.279001
2.400000	0.135791	2.256323	2.605677	2.532539	3.732705	6.109469	6.454061	-1.953612	-5.498092	-0.107228	-1.010121	5.045063	4.358999	-5.036035	1.608800	4.399968	8.723200	3.196136	0.101974	-3.516967	-2.784488	-0.915329	2.016166	2.117092	2.365156	4.633684	-2.476432	-0.513792	0.778934	7.801081	0.130592	-2.765355	3.402234	1.675405	1.422740	8.210060	2.343493	-5.402804	1.874412	-6.792311	-0.274727	3.967101	-2.224169	0.692100	-2.098110	5.201124	3.986453	-5.378342	2.870885	4.005022
2.500000	0.760170	2.741703	3.771015	3.663178	5.150819	6.632392	1.182542	-5.139670	-2.614674	-0.549422	-0.372410	5.103388	2.622330	-4.929223	1.181334	6.798397	8.253864	-1.494707	-0.240901	-2.256095	-1.599610	-1.074136	2.098050	3.480108	3.449850	3.474006	-2.488662	1.019086	1.799035	7.688784	-1.546860	-1.399997	3.194440	3.692509	3.265438	7.457420	-2.616814	-4.169499	4.921047	-3.615324	0.316412	4.322640	-0.593509	2.136196	-0.181190	5.246747	2.448920	-4.804546	2.544376	5.895687
2.600000	2.170493	2.974670	5.031394	5.249050	5.791507	3.597378	-3.261316	-2.989520	-1.847007	-0.537472	0.024030	5.351796	0.885489	-4.462797	-0.632291	7.322701	5.701192	-4.522491	3.233056	-0.812410	-0.347285	-0.555347	2.255634	4.886287	4.030150	1.553329	-2.053976	1.668325	3.703473	6.741607	-2.881951	0.378722	3.381473	5.550962	4.857407	3.815119	-5.773194	-2.647823	4.539114	-0.613207	1.140537	4.842428	0.973717	2.650175	1.805330	5.397431	0.292723	-4.012894	0.908112	7.094064
2.700000	4.834178	2.959853	6.058839	6.555117	3.556799	-0.425015	-3.203498	-0.896157	-1.428448	-0.042964	0.586544	5.621660	-0.631543	-3.292759	-2.317902	6.168394	3.944461	-4.348801	5.494044	2.074522	0.168602	0.272011	2.751785	6.124044	3.359490	-0.427226	-1.192986	1.672487	5.321881	4.664144	-3.722672	1.647835	4.903140	7.055157	3.389784	-0.966526	-5.328386	-3.098237	3.200684	1.785770	1.913832	5.299119	2.252393	2.798908	3.319627	4.734863	-1.856437	-2.408794	-0.896748	7.134845
2.800000	7.868010	3.173908	6.246760	5.786542	-0.416464	-0.938453	-1.955649	-0.015028	-0.629515	0.597836	1.483127	5.711585	-1.596017	-1.255865	-2.784899	4.816204	3.784882	-3.039066	5.882686	4.582447	-0.751051	1.040695	3.704558	6.813671	1.205452	-1.244370	-0.256527	1.852121	6.240422	1.884455	-3.886049	1.272468	6.905114	6.783375	-1.331050	-1.352176	-3.338992	-3.633005	1.321515	3.667781	3.394361	5.523970	2.950384	2.893371	4.131678	3.132772	-2.839172	-0.190909	-1.152943	6.355377
2.900000	10.134826	3.282308	4.990846	3.364077	-2.196840	0.785523	-0.973892	0.767609	0.293547	1.294436	2.631190	5.407911	-1.813015	0.981206	-1.805882	4.185228	4.269456	-1.418803	5.866386	5.368629	-2.059497	1.805881	5.240727	6.213187	-1.497477	-0.256974	0.376392	2.501251	6.472011	-0.983836	-2.919855	-0.373673	7.478336	4.390141	-4.290883	1.966555	-2.137951	-2.619211	-0.140995	4.447886	5.806711	5.198492	2.628791	3.076703	4.315222	1.279504	-2.556100	1.323222	0.299474	6.125553
3.000000	10.591418	1.134011	3.444935	2.017545	-1.861017	2.067881	0.366968	1.490638	1.260194	2.109564	3.834631	4.619073	-1.522331	2.620473	0.197933	4.332068	4.752354	0.241595	6.039422	4.504158	-2.965629	2.123691	6.997280	3.706773	-3.235853	1.505587	1.505556	3.473934	5.775630	-2.915358	-0.445931	-1.098358	7.133401	2.280662	-4.354369	4.477604	-0.274462	-1.176810	-0.382931	4.491041	8.158247	3.841352	1.508057	3.480432	4.178968	-0.250709	-1.658967	1.820878	2.421189	7.475017
3.100000	6.615089	-2.482993	4.287375	2.387171	-1.151822	2.788825	1.875125	2.049886	2.165889	3.112335	4.793855	3.334074	-1.073207	3.478456	2.709068	4.923852	4.878473	1.684485	6.087591	2.412427	-3.309355	1.444022	8.043134	0.339881	-3.204153	1.975481	3.484577	4.585561	3.774791	-3.344464	1.990329	0.677499	7.152473	0.442820	-3.461998	5.044039	1.970269	-0.715800	0.128541	4.707397	9.359062	1.303885	0.872742	4.061137	3.868222	-1.324486	-0.557185	1.989483	4.745771	9.911482
3.200000	-2.049665	-2.755303	4.413755	3.869289	-0.713348	3.342119	3.413154	2.510013	2.961885	4.260876	5.063714	1.650054	-0.510983	3.825241	5.357428	5.583164	4.245364	2.568185	5.546722	-0.004301	-2.763654	0.004901	8.246439	-1.426120	-1.628383	1.384922	5.120511	5.130795	0.653771	-2.778400	2.606922	3.750554	6.465153	-2.173651	-2.182881	4.393002	3.476415	-1.019519	0.716446	5.454270	8.943497	-1.491804	1.611718	4.865356	3.083566	-1.916591	0.472339	2.593965	7.245953	9.625484
3.300000	-7.238035	-0.574193	3.524949	4.694026	0.033677	3.811822	4.924438	2.939244	3.613595	5.254719	4.194668	0.051165	0.242950	4.185835	7.813412	5.461552	2.542772	2.929305	4.646660	-1.569440	-1.234884	-0.978074	8.195825	-0.593874	0.075773	1.578953	6.131707	4.159781	-2.216913	-1.529286	1.967505	5.836575	3.901728	-4.399399	-0.817094	3.786417	4.039716	-1.254825	1.184326	6.549855	6.831703	-3.426648	2.790417	6.221231	1.322757	-1.966104	1.024470	3.926669	9.022435	2.618785
3.400000	-3.819690	-2.594539	2.526051	5.594614	1.230738	4.259032	6.215281	3.334137	4.010285	5.579998	2.334612	-0.713610	0.927041	5.117114	9.523600	3.103627	0.685112	3.371026	3.971798	-2.047144	0.569976	-0.390783	8.141741	1.243545	0.650692	2.473078	6.768995	1.465381	-3.269457	-0.323148	1.825032	6.580424	0.409017	-4.592567	-0.677374	3.692710	4.193741	-1.291259	1.488343	7.523421	3.358806	-4.357795	2.591713	7.527066	-0.960024	-1.048244	1.036402	5.345248	7.485795	-5.776623
3.500000	2.704420	-1.732427	1.412108	6.665413	3.499041	4.725795	6.886792	3.498267	3.984666	5.021852	0.504774	-0.423909	1.352327	6.529253	9.227307	-1.238597	0.830044	3.975503	3.483561	-1.914137	1.901546	1.683396	8.157448	1.919691	0.500800	3.300734	6.676742	-1.616522	-2.087948	-0.076896	2.306271	6.516477	-2.473814	-2.502895	-1.451840	3.302213	4.512041	-1.183953	1.709906	7.973697	-0.551636	-3.873736	0.484803	8.045147	-1.408988	0.739480	1.631324	6.217832	2.808501	-7.698005
3.600000	3.261172	2.142928	2.154186	7.530902	6.092529	4.847397	6.340366	3.291096	3.674888	4.057767	-0.438926	0.397865	2.001206	7.875848	5.827414	-4.480351	2.338915	5.361324	2.429664	-1.614606	2.501911	4.420120	7.859330	0.560731	0.636126	4.000340	5.706552	-3.374807	0.440629	0.335084	2.882164	5.879105	-3.499711	0.802505	-1.012928	3.015261	4.966392	-0.857133	2.009674	7.807852	-3.096514	-1.036936	-1.232172	7.936500	0.972394	1.670421	3.080464	6.065809	-2.312714	-6.253068
3.700000	0.271278	4.099536	4.815487	8.667222	7.052471	3.578073	5.032312	3.313951	3.463757	3.165095	-0.563363	1.188014	3.275440	8.380212	0.081540	-4.961102	1.318782	6.972598	0.863441	-1.229104	2.487228	6.841497	6.098731	-1.874985	1.472133	4.947057	3.979883	-3.624198	2.453381	2.133689	3.744604	4.690959	-2.983516	3.199760	1.195895	3.465232	5.065828	-0.467643	2.439375	7.287830	-3.054779	2.397895	0.510855	7.848458	3.329693	1.369116	4.015580	4.234838	-5.624929	-3.436783
3.800000	-0.693131	4.078325	8.982829	9.433188	3.244434	1.678070	4.803142	4.159929	3.190536	2.332337	-0.219264	1.805055	4.903520	6.651246	-4.840273	-1.663870	-1.257181	7.098456	1.020170	-0.670418	2.423013	8.200447	2.497994	-3.350163	1.736631	6.174117	1.622437	-3.234461	2.805407	4.718084	4.430165	2.659417	-2.078088	3.966034	4.098466	4.141818	4.266021	-0.160546	2.918275	6.861452	-1.523386	4.013725	4.498182	7.795895	2.741071	0.860210	4.382397	1.748434	-6.060160	-0.350801
3.900000	0.561164	4.348913	11.984434	4.889854	-2.834237	2.033404	5.937531	5.039902	2.185556	1.685375	0.449606	2.453803	6.123637	2.620514	-5.947509	2.243188	0.373684	7.081084	1.894146	-0.504447	2.610066	8.420225	-1.475036	-2.487179	0.539869	6.810766	-0.260111	-2.345514	1.922565	6.707796	4.173915	0.072425	-1.166850	3.769162	6.675166	4.227815	2.427496	0.270757	3.435130	6.777818	0.115987	4.480917	7.995382	5.871504	-0.372166	1.200777	4.688795	-0.451275	-4.954769	0.883633
4.000000	1.975789	6.102358	10.922320	-4.215466	-1.949141	0.701355	7.389632	5.134877	0.252560	1.789458	1.448943	3.400135	6.107078	-1.823309	-4.701312	1.853069	3.965220	6.955601	0.652283	-0.281474	2.860164	7.797578	-3.484359	0.578918	0.380891	6.955060	-0.718519	-1.044813	1.268088	7.620421	2.801083	-1.850902	-0.306406	3.629909	8.356944	2.939554	0.518196	1.002944	4.224660	6.990137	1.485279	5.000651	9.176678	0.839378	-1.972861	1.598967	5.032339	-2.211773	-3.151865	0.563385
4.100000	2.892576	8.028259	4.328046	-7.918498	3.083025	2.861192	7.785564	4.051417	-1.500834	2.539159	3.065353	4.474079	4.131281	-4.602644	-1.987082	-0.124351	5.148484	6.490954	-1.592964	0.681046	3.488123	6.765429	-3.134221	3.181604	3.115952	6.564952	-1.146009	0.280800	1.624234	7.938563	0.676136	-2.217356	0.071789	4.002356	8.962435	0.373176	0.054103	1.706278	5.528233	7.402451	2.428015	5.517831	7.182108	-3.658156	0.042909	1.546290	5.117278	-2.924961	-0.864288	0.334110
4.200000	3.897595	7.783561	-3.723592	-6.253371	0.073835	6.606951	7.594002	-0.671315	-1.482612	2.702889	5.203959	4.615052	0.501739	-4.655780	0.177354	-0.017700	5.270674	5.600112	-2.941402	1.802784	4.966631	5.319968	-2.314819	3.988520	6.483202	4.125396	-2.300841	1.527208	3.122153	7.605836	-1.568909	-0.876770	0.120224	4.478802	8.483549	-1.931483	1.364292	2.787935	7.207130	7.663116	2.321028	5.249482	3.667567	-4.749021	2.086085	3.310378	4.470564	-2.834182	1.154095	1.224822
4.300000	5.132010	4.195768	-7.380298	-0.111277	-2.822863	4.881383	7.189372	-4.328948	0.701540	2.903201	6.577442	2.736381	-2.398065	-3.100229	0.351314	1.099130	5.761332	3.852113	-3.456087	2.054401	6.730501	3.241254	-2.090823	3.730555	8.212842	-0.099926	-2.368507	1.639131	5.137079	5.964352	-3.189302	1.457316	1.135207	5.156215	7.070267	-2.900154	2.893072	5.586836	9.069633	5.748656	0.772122	4.809822	1.199042	-4.148910	1.755930	5.392333	2.778275	-2.698311	2.227928	3.145669
4.400000	4.990901	-1.141808	-6.501983	2.745302	0.284029	4.422859	5.903610	-4.834610	2.598952	5.381488	6.289124	-0.921015	-2.262869	-1.838724	0.159906	1.952910	6.329838	1.341527	-3.420880	1.066372	7.764619	1.157071	-1.888405	2.959244	8.283669	-3.080715	-0.128906	1.324110	6.242481	3.474757	-3.671373	2.855571	3.854398	6.137983	4.178352	-3.262237	2.844301	9.419018	8.659107	-0.441315	0.257291	5.049014	0.026808	-3.156937	0.500174	6.280892	1.235878	-2.318971	2.235472	5.334034
4.500000	2.246856	-4.464407	-4.560685	0.724149	2.921423	5.240891	3.121998	-4.542119	2.142784	7.998464	3.065828	-3.713590	0.199100	-1.108658	0.429686	2.737649	6.426003	-1.257458	-2.273676	-0.462715	7.918274	0.434291	-1.249255	2.336274	7.857984	-3.010589	2.530494	3.194527	6.479130	0.476920	-3.244342	2.237204	6.759742	5.809023	-0.497527	-2.866146	0.731545	11.094876	3.284802	-5.331597	1.065239	5.601094	-0.870998	-1.846835	-0.403249	6.468209	0.687126	-1.682288	1.806441	6.726791
4.600000	-1.232067	-3.713374	-2.998891	-1.227391	3.074420	6.033782	-0.415358	-3.823616	-0.170847	8.635655	-0.332234	-3.410630	1.550564	0.228865	1.065928	3.702915	5.677587	-2.884021	0.155235	-0.665753	7.815762	1.029017	-0.721721	2.254818	7.626125	-1.217012	3.730591	6.083112	4.522770	-2.736481	-1.661352	0.746889	7.929339	3.230327	-3.815963	-0.687672	-0.880583	10.840954	-1.534097	-4.545191	-0.928376	5.951566	-0.710494	-0.314628	-0.334008	6.550427	0.841749	-1.085136	1.598810	7.153464
4.700000	-2.917198	-0.495575	-2.062796	-1.524296	2.322244	6.175198	-2.773049	-1.373302	-2.015286	8.385914	-0.601001	-1.840221	1.783066	1.643000	1.981837	4.671507	4.049022	-3.187964	2.284501	1.582102	7.806082	1.041017	-0.485207	2.446996	7.779767	0.871667	4.180944	7.203203	0.041865	-3.415849	-0.169866	0.617090	8.081590	0.157223	-3.922351	0.955701	0.416822	10.665923	-2.803815	-0.399710	-2.039293	5.721926	1.195516	0.408371	0.557265	6.706770	0.945012	-0.642238	1.721271	7.023535
4.800000	-2.349928	2.551801	-0.909345	-0.768436	2.011925	6.011371	-2.802264	1.726888	-0.761487	8.385883	0.533440	-0.890217	2.109452	2.980012	3.242634	5.120751	1.785157	-2.750202	2.767191	4.885403	7.026198	-0.759705	0.202097	2.851989	8.345381	2.842837	4.273707	5.715676	-3.429382	-1.115985	0.037842	1.297226	7.976992	-2.168501	-2.015223	0.939652	2.455854	9.964285	-1.729746	3.035121	0.096562	5.861766	2.687376	0.218019	1.444433	6.893013	0.692436	-0.197425	2.091553	6.709340
4.900000	-0.672976	4.102203	0.348502	0.101869	2.406903	5.835599	-1.450215	3.402657	2.778846	8.098308	0.019811	-0.302064	2.505281	4.477658	4.578988	4.194409	-0.469155	-1.846166	2.077976	7.140373	4.538105	-2.895323	1.345331	4.210043	9.186785	3.679139	3.199394	3.273163	-3.930722	1.251048	0.944755	2.214580	7.476474	-2.942391	0.681895	1.311961	3.972387	9.202448	-0.270125	4.277425	3.334749	5.844074	2.252173	-0.060053	2.101667	7.088046	0.267211	0.387163	2.721128	6.486407
5.000000	0.876965	4.411747	1.206222	0.750270	3.160570	5.762361	-0.005092	3.976098	6.091481	5.957665	-2.130754	0.891562	3.237881	6.070635	4.953533	1.567003	-1.410608	-0.783472	1.600690	7.949949	1.151739	-3.490702	1.174986	6.333412	9.761891	1.442676	1.835430	2.263390	-2.940949	2.193836	2.744187	3.634219	6.244267	-2.617484	2.675137	3.300296	5.769003	8.117666	0.239340	4.626771	6.031423	4.606470	0.433549	0.310837	2.721282	7.187667	-0.110651	1.099805	3.693726	6.478010
5.100000	1.528975	4.147128	1.767184	1.363649	4.066020	5.833903	1.101247	4.456917	7.549398	1.421213	-3.172591	1.461429	4.940334	7.289314	2.736009	-0.852837	-0.634715	-0.071814	1.873588	7.963261	-1.702736	-2.063036	-0.154762	7.110791	8.940977	-2.244374	2.754829	2.495417	-1.828734	2.451591	4.767838	5.021071	3.835059	-2.203837	3.278506	6.474349	7.597895	4.955363	-0.241274	4.944706	7.667730	1.551952	-0.711719	1.021005	3.729238	6.975941	-0.481817	1.843817	5.082588	6.565177
